model,dataset,precision,image_id,top1_prob,top2_prob,top_diff,top1_class,top2_class
swin_base_patch4_window7_224,imagenet,fp32,32556,0.23328711092472076,0.04973991587758064,0.18354719504714012,758,641
swin_base_patch4_window7_224,imagenet,fp32,31807,0.8918925523757935,0.0030132061801850796,0.8888793461956084,740,491
swin_base_patch4_window7_224,imagenet,fp32,11661,0.497883677482605,0.349884569644928,0.147999107837677,265,266
swin_base_patch4_window7_224,imagenet,fp32,24086,0.8379072546958923,0.03071393445134163,0.8071933202445507,558,699
swin_base_patch4_window7_224,imagenet,fp32,30491,0.9627209305763245,0.0022069518454372883,0.9605139787308872,710,767
swin_base_patch4_window7_224,imagenet,fp32,25029,0.8720967769622803,0.006246121600270271,0.86585065536201,579,881
swin_base_patch4_window7_224,imagenet,fp32,28566,0.590168833732605,0.08889537304639816,0.5012734606862068,664,527
swin_base_patch4_window7_224,imagenet,fp32,5837,0.9049526453018188,0.0021097741555422544,0.9028428711462766,131,132
swin_base_patch4_window7_224,imagenet,fp32,20688,0.9255977272987366,0.0016884171636775136,0.9239093101350591,474,911
swin_base_patch4_window7_224,imagenet,fp32,6291,0.9074431657791138,0.001886507379822433,0.9055566583992913,140,142
swin_base_patch4_window7_224,imagenet,fp32,15214,0.9130414724349976,0.0007926776888780296,0.9122487947461195,345,653
swin_base_patch4_window7_224,imagenet,fp32,13991,0.9165347218513489,0.005696939304471016,0.9108377825468779,319,320
swin_base_patch4_window7_224,imagenet,fp32,29476,0.9012579321861267,0.003781737294048071,0.8974761948920786,686,535
swin_base_patch4_window7_224,imagenet,fp32,15430,0.8750669360160828,0.0026679786387830973,0.8723989573772997,350,349
swin_base_patch4_window7_224,imagenet,fp32,26525,0.8183709979057312,0.03527611121535301,0.7830948866903782,614,887
swin_base_patch4_window7_224,imagenet,fp32,1095,0.8461340665817261,0.002011837437748909,0.8441222291439772,23,22
swin_base_patch4_window7_224,imagenet,fp32,27383,0.7933265566825867,0.015027652494609356,0.7782989041879773,635,826
swin_base_patch4_window7_224,imagenet,fp32,123,0.7417265176773071,0.12547554075717926,0.6162509769201279,2,3
swin_base_patch4_window7_224,imagenet,fp32,8833,0.8209309577941895,0.025265490636229515,0.7956654671579599,199,196
swin_base_patch4_window7_224,imagenet,fp32,20852,0.9539125561714172,0.011415352113544941,0.9424972040578723,478,519
swin_base_patch4_window7_224,imagenet,fp32,16925,0.5016089081764221,0.2216092348098755,0.27999967336654663,386,385
swin_base_patch4_window7_224,imagenet,fp32,25507,0.889294445514679,0.0016457086894661188,0.8876487368252128,591,452
swin_base_patch4_window7_224,imagenet,fp32,34793,0.7163988947868347,0.10491868853569031,0.6114802062511444,811,753
swin_base_patch4_window7_224,imagenet,fp32,15860,0.8711483478546143,0.0033701779320836067,0.8677781699225307,361,375
swin_base_patch4_window7_224,imagenet,fp32,37856,0.8931272029876709,0.0016220039688050747,0.8915051990188658,886,480
swin_base_patch4_window7_224,imagenet,fp32,35373,0.8445719480514526,0.012439782731235027,0.8321321653202176,825,649
swin_base_patch4_window7_224,imagenet,fp32,19066,0.9122758507728577,0.009186030365526676,0.903089820407331,436,581
swin_base_patch4_window7_224,imagenet,fp32,29676,0.8077208399772644,0.09183111041784286,0.7158897295594215,690,345
swin_base_patch4_window7_224,imagenet,fp32,23619,0.8947595357894897,0.011936869472265244,0.8828226663172245,547,705
swin_base_patch4_window7_224,imagenet,fp32,37011,0.8230919241905212,0.07981123775243759,0.7432806864380836,866,595
swin_base_patch4_window7_224,imagenet,fp32,40702,0.8896130323410034,0.0012236724141985178,0.8883893599268049,953,954
swin_base_patch4_window7_224,imagenet,fp32,13716,0.8651893138885498,0.01325265970081091,0.8519366541877389,313,315
swin_base_patch4_window7_224,imagenet,fp32,37108,0.8252391815185547,0.0036677224561572075,0.8215714590623975,868,551
swin_base_patch4_window7_224,imagenet,fp32,6732,0.8793594241142273,0.0009961145697161555,0.8783633095445111,149,344
swin_base_patch4_window7_224,imagenet,fp32,7883,0.7978596091270447,0.10900524258613586,0.6888543665409088,177,170
swin_base_patch4_window7_224,imagenet,fp32,29169,0.9206005334854126,0.0007569905719719827,0.9198435429134406,678,617
swin_base_patch4_window7_224,imagenet,fp32,14075,0.9035614728927612,0.000726458674762398,0.9028350142179988,321,322
swin_base_patch4_window7_224,imagenet,fp32,21523,0.9210335612297058,0.0025159441865980625,0.9185176170431077,496,658
swin_base_patch4_window7_224,imagenet,fp32,7428,0.8252750635147095,0.060487162321805954,0.7647879011929035,165,236
swin_base_patch4_window7_224,imagenet,fp32,15717,0.8019792437553406,0.04296295717358589,0.7590162865817547,357,356
swin_base_patch4_window7_224,imagenet,fp32,21409,0.3998394012451172,0.15488900244235992,0.24495039880275726,494,679
swin_base_patch4_window7_224,imagenet,fp32,22079,0.8990225791931152,0.0018261756049469113,0.8971964035881683,510,628
swin_base_patch4_window7_224,imagenet,fp32,17459,0.8773981332778931,0.0005840323865413666,0.8768141008913517,397,5
swin_base_patch4_window7_224,imagenet,fp32,19748,0.9609023332595825,0.001381325302645564,0.959521007956937,452,911
swin_base_patch4_window7_224,imagenet,fp32,16262,0.910626232624054,0.0060669053345918655,0.9045593272894621,369,367
swin_base_patch4_window7_224,imagenet,fp32,5089,0.9005493521690369,0.0009757863590493798,0.8995735658099875,114,111
swin_base_patch4_window7_224,imagenet,fp32,10091,0.9433351755142212,0.0022754145320504904,0.9410597609821707,228,229
swin_base_patch4_window7_224,imagenet,fp32,3556,0.9042195081710815,0.003358232555910945,0.9008612756151706,81,80
swin_base_patch4_window7_224,imagenet,fp32,13421,0.9253146052360535,0.0018611351260915399,0.9234534701099619,306,304
swin_base_patch4_window7_224,imagenet,fp32,24019,0.8580207228660583,0.01463995035737753,0.8433807725086808,557,733
swin_base_patch4_window7_224,imagenet,fp32,24443,0.9010797142982483,0.0012838150141760707,0.8997958992840722,566,513
swin_base_patch4_window7_224,imagenet,fp32,13829,0.9099355936050415,0.0012767384760081768,0.9086588551290333,316,317
swin_base_patch4_window7_224,imagenet,fp32,41461,0.8610010743141174,0.031047724187374115,0.8299533501267433,972,979
swin_base_patch4_window7_224,imagenet,fp32,33234,0.8929741382598877,0.014220310375094414,0.8787538278847933,774,502
swin_base_patch4_window7_224,imagenet,fp32,378,0.8822687864303589,0.0077901496551930904,0.8744786367751658,8,7
swin_base_patch4_window7_224,imagenet,fp32,34039,0.890564501285553,0.0030323544051498175,0.8875321468804032,793,452
swin_base_patch4_window7_224,imagenet,fp32,11724,0.843687891960144,0.057826053351163864,0.7858618386089802,267,266
swin_base_patch4_window7_224,imagenet,fp32,2060,0.5738382339477539,0.07415299862623215,0.49968523532152176,45,39
swin_base_patch4_window7_224,imagenet,fp32,18713,0.8698047399520874,0.01771177351474762,0.8520929664373398,427,756
swin_base_patch4_window7_224,imagenet,fp32,25701,0.6687988638877869,0.10244383662939072,0.5663550272583961,595,856
swin_base_patch4_window7_224,imagenet,fp32,9102,0.8290783166885376,0.031041404232382774,0.7980369124561548,206,221
swin_base_patch4_window7_224,imagenet,fp32,24712,0.8859259486198425,0.011236950755119324,0.8746889978647232,572,968
swin_base_patch4_window7_224,imagenet,fp32,1139,0.9005276560783386,0.0013855061260983348,0.8991421499522403,23,22
swin_base_patch4_window7_224,imagenet,fp32,5763,0.8664358258247375,0.0005428646691143513,0.8658929611556232,129,144
swin_base_patch4_window7_224,imagenet,fp32,16748,0.5411038994789124,0.10021703690290451,0.44088686257600784,381,374
swin_base_patch4_window7_224,imagenet,fp32,37755,0.9280571937561035,0.0046410695649683475,0.9234161241911352,883,725
swin_base_patch4_window7_224,imagenet,fp32,25964,0.46496960520744324,0.16915881633758545,0.2958107888698578,601,452
swin_base_patch4_window7_224,imagenet,fp32,41886,0.7744280695915222,0.06398193538188934,0.7104461342096329,983,570
swin_base_patch4_window7_224,imagenet,fp32,23378,0.9098340272903442,0.004102936014533043,0.9057310912758112,542,541
swin_base_patch4_window7_224,imagenet,fp32,36914,0.808743417263031,0.05134926363825798,0.757394153624773,863,733
swin_base_patch4_window7_224,imagenet,fp32,16271,0.9080333113670349,0.005601547192782164,0.9024317641742527,370,371
swin_base_patch4_window7_224,imagenet,fp32,22416,0.9234397411346436,0.0010096619371324778,0.9224300791975111,518,796
swin_base_patch4_window7_224,imagenet,fp32,11544,0.9251513481140137,0.011313332244753838,0.9138380158692598,262,252
swin_base_patch4_window7_224,imagenet,fp32,29346,0.7304402589797974,0.14777104556560516,0.5826692134141922,683,432
swin_base_patch4_window7_224,imagenet,fp32,22011,0.5407149791717529,0.18837308883666992,0.352341890335083,509,865
swin_base_patch4_window7_224,imagenet,fp32,5046,0.8842388987541199,0.011105414479970932,0.8731334842741489,113,114
swin_base_patch4_window7_224,imagenet,fp32,2659,0.8063951730728149,0.018951985985040665,0.7874431870877743,59,60
swin_base_patch4_window7_224,imagenet,fp32,37504,0.9095517992973328,0.0022655976936221123,0.9072862016037107,877,412
swin_base_patch4_window7_224,imagenet,fp32,37204,0.9137439727783203,0.004417136311531067,0.9093268364667892,870,615
swin_base_patch4_window7_224,imagenet,fp32,12061,0.8594343662261963,0.003730502212420106,0.8557038640137762,275,274
swin_base_patch4_window7_224,imagenet,fp32,33536,0.7481799721717834,0.029760075733065605,0.7184198964387178,781,981
swin_base_patch4_window7_224,imagenet,fp32,8735,0.8399497270584106,0.028237082064151764,0.8117126449942589,197,256
swin_base_patch4_window7_224,imagenet,fp32,10954,0.7381815314292908,0.10911384969949722,0.6290676817297935,249,248
swin_base_patch4_window7_224,imagenet,fp32,3875,0.9080916047096252,0.0005503351567313075,0.9075412695528939,88,90
swin_base_patch4_window7_224,imagenet,fp32,6828,0.9272525310516357,0.013148961588740349,0.9141035694628954,151,157
swin_base_patch4_window7_224,imagenet,fp32,39076,0.8947131037712097,0.005472422111779451,0.8892406816594303,916,628
swin_base_patch4_window7_224,imagenet,fp32,33774,0.9366071820259094,0.003359301947057247,0.9332478800788522,787,464
swin_base_patch4_window7_224,imagenet,fp32,23671,0.40395936369895935,0.10332693159580231,0.30063243210315704,549,591
swin_base_patch4_window7_224,imagenet,fp32,41573,0.8836816549301147,0.0025059368927031755,0.8811757180374116,974,562
swin_base_patch4_window7_224,imagenet,fp32,6410,0.9139564633369446,0.0015362768899649382,0.9124201864469796,143,139
swin_base_patch4_window7_224,imagenet,fp32,39544,0.8737701177597046,0.001851906068623066,0.8719182116910815,927,928
swin_base_patch4_window7_224,imagenet,fp32,17321,0.9043555855751038,0.0013645368162542582,0.9029910487588495,394,391
swin_base_patch4_window7_224,imagenet,fp32,3334,0.9114627242088318,0.00718345120549202,0.9042792730033398,76,71
swin_base_patch4_window7_224,imagenet,fp32,6071,0.8794452548027039,0.001693645492196083,0.8777516093105078,136,137
swin_base_patch4_window7_224,imagenet,fp32,13969,0.6910852193832397,0.16783004999160767,0.5232551693916321,319,308
swin_base_patch4_window7_224,imagenet,fp32,1978,0.8573607802391052,0.0062507945112884045,0.8511099857278168,43,42
swin_base_patch4_window7_224,imagenet,fp32,39026,0.8365387320518494,0.0032731876708567142,0.8332655443809927,915,672
swin_base_patch4_window7_224,imagenet,fp32,5527,0.8141017556190491,0.07120423763990402,0.742897517979145,124,123
swin_base_patch4_window7_224,imagenet,fp32,16703,0.5957000255584717,0.10065038502216339,0.4950496405363083,380,384
swin_base_patch4_window7_224,imagenet,fp32,20652,0.6231424808502197,0.12670083343982697,0.49644164741039276,474,911
swin_base_patch4_window7_224,imagenet,fp32,11137,0.6236218810081482,0.05526994168758392,0.5683519393205643,253,273
swin_base_patch4_window7_224,imagenet,fp32,29713,0.8917660713195801,0.025851408019661903,0.8659146632999182,692,999
swin_base_patch4_window7_224,imagenet,fp32,39504,0.8985759615898132,0.013066349551081657,0.8855096120387316,926,909
swin_base_patch4_window7_224,imagenet,fp32,28928,0.884939968585968,0.0027557923458516598,0.8821841762401164,672,970
swin_base_patch4_window7_224,imagenet,fp32,42568,0.8611443638801575,0.015974652022123337,0.8451697118580341,997,947
swin_base_patch4_window7_224,imagenet,fp32,22597,0.8922397494316101,0.0038684082683175802,0.8883713411632925,522,574
swin_base_patch4_window7_224,imagenet,fp32,18198,0.8281359672546387,0.0308857262134552,0.7972502410411835,416,602
swin_base_patch4_window7_224,imagenet,fp32,23186,0.7963266968727112,0.02298823930323124,0.7733384575694799,537,248
swin_base_patch4_window7_224,imagenet,fp32,19744,0.9141876697540283,0.002938532270491123,0.9112491374835372,452,911
swin_base_patch4_window7_224,imagenet,fp32,35514,0.9018881916999817,0.006934517528861761,0.8949536741711199,829,874
swin_base_patch4_window7_224,imagenet,fp32,26180,0.8817379474639893,0.0008144603343680501,0.8809234871296212,606,677
swin_base_patch4_window7_224,imagenet,fp32,6620,0.8853179216384888,0.009989071637392044,0.8753288500010967,147,34
swin_base_patch4_window7_224,imagenet,fp32,21401,0.8217575550079346,0.0510239377617836,0.770733617246151,493,492
swin_base_patch4_window7_224,imagenet,fp32,731,0.9097476005554199,0.0015963681507855654,0.9081512324046344,15,912
swin_base_patch4_window7_224,imagenet,fp32,2501,0.8890881538391113,0.0075169033370912075,0.8815712505020201,56,60
swin_base_patch4_window7_224,imagenet,fp32,29649,0.7727895379066467,0.10017725825309753,0.6726122796535492,690,345
swin_base_patch4_window7_224,imagenet,fp32,26510,0.8440170884132385,0.016488907858729362,0.8275281805545092,613,662
swin_base_patch4_window7_224,imagenet,fp32,26685,0.9581170678138733,0.0012721896637231112,0.9568448781501502,617,678
swin_base_patch4_window7_224,imagenet,fp32,35972,0.8756154775619507,0.024681514129042625,0.8509339634329081,840,434
swin_base_patch4_window7_224,imagenet,fp32,20740,0.9906630516052246,0.0007869972032494843,0.9898760544019751,475,12
swin_base_patch4_window7_224,imagenet,fp32,7520,0.6074514389038086,0.06075441092252731,0.5466970279812813,168,268
swin_base_patch4_window7_224,imagenet,fp32,10593,0.6086885333061218,0.25576362013816833,0.3529249131679535,240,238
swin_base_patch4_window7_224,imagenet,fp32,14260,0.8988116383552551,0.0036766179837286472,0.8951350203715265,325,324
swin_base_patch4_window7_224,imagenet,fp32,19282,0.3923598825931549,0.23126637935638428,0.16109350323677063,441,503
swin_base_patch4_window7_224,imagenet,fp32,6594,0.845588743686676,0.0034779291599988937,0.8421108145266771,146,975
swin_base_patch4_window7_224,imagenet,fp32,36539,0.8605136275291443,0.004085823427885771,0.8564278041012585,854,885
swin_base_patch4_window7_224,imagenet,fp32,34278,0.9121480584144592,0.013150893151760101,0.8989971652626991,799,905
swin_base_patch4_window7_224,imagenet,fp32,34360,0.8880395293235779,0.0026962331030517817,0.8853432962205261,801,973
swin_base_patch4_window7_224,imagenet,fp32,3612,0.8769216537475586,0.0093751922249794,0.8675464615225792,83,80
swin_base_patch4_window7_224,imagenet,fp32,7601,0.7646394371986389,0.02510990761220455,0.7395295295864344,170,182
swin_base_patch4_window7_224,imagenet,fp32,34292,0.812907338142395,0.0177400391548872,0.7951672989875078,799,706
swin_base_patch4_window7_224,imagenet,fp32,41401,0.8987106084823608,0.037409741431474686,0.8613008670508862,970,671
swin_base_patch4_window7_224,imagenet,fp32,37470,0.6126742959022522,0.03436850383877754,0.5783057920634747,877,743
swin_base_patch4_window7_224,imagenet,fp32,28676,0.8411652445793152,0.05888110399246216,0.782284140586853,667,400
swin_base_patch4_window7_224,imagenet,fp32,33477,0.9314611554145813,0.008027100935578346,0.923434054479003,780,914
swin_base_patch4_window7_224,imagenet,fp32,10042,0.8148032426834106,0.04929797723889351,0.7655052654445171,227,273
swin_base_patch4_window7_224,imagenet,fp32,16648,0.9237696528434753,0.0035324702039361,0.9202371826395392,379,381
swin_base_patch4_window7_224,imagenet,fp32,36789,0.82626873254776,0.07349473237991333,0.7527740001678467,861,999
swin_base_patch4_window7_224,imagenet,fp32,20722,0.8388208150863647,0.0017487601144239306,0.8370720549719408,475,685
swin_base_patch4_window7_224,imagenet,fp32,34608,0.5359410047531128,0.1355770379304886,0.4003639668226242,806,459
swin_base_patch4_window7_224,imagenet,fp32,32468,0.8323219418525696,0.056516148149967194,0.7758057937026024,756,427
swin_base_patch4_window7_224,imagenet,fp32,19280,0.7523096203804016,0.008715939708054066,0.7435936806723475,441,440
swin_base_patch4_window7_224,imagenet,fp32,10024,0.8916067481040955,0.0025870499666780233,0.8890196981374174,226,160
swin_base_patch4_window7_224,imagenet,fp32,25480,0.8856580853462219,0.008474607020616531,0.8771834783256054,590,487
swin_base_patch4_window7_224,imagenet,fp32,15130,0.8581092357635498,0.02838953025639057,0.8297197055071592,343,342
swin_base_patch4_window7_224,imagenet,fp32,33670,0.871437132358551,0.002929205074906349,0.8685079272836447,785,627
